Car_No,Time,Longitude,Latitude,Unknown-0,Unknown-1,Unknown,Resources,Request
1440,2008-02-08 16:18:30,116.57303,40.00079,0,0,0,18,6
1441,2008-02-02 13:36:23,116.27546,39.93985,0,0,0,25,5
1441,2008-02-08 17:35:20,117.1579,40.19542,0,0,0,15,3
1442,2008-02-02 13:37:05,116.43877,39.86221,0,0,0,36,5
1442,2008-02-08 17:34:39,116.36604,39.95736,0,0,0,9,12
1443,2008-02-02 13:38:46,116.49147,39.97065,0,0,0,16,6
1443,2008-02-08 17:36:42,116.30679,40.02827,0,0,0,4,14
1444,2008-02-02 13:52:23,116.38901,39.96704,0,0,0,39,8
1444,2008-02-08 17:32:40,116.41815,39.93616,0,0,0,32,0
1445,2008-02-02 13:37:17,116.31453,39.90626,0,0,0,9,12
1445,2008-02-08 17:35:42,116.53433,39.61241,0,0,0,37,17
1446,2008-02-02 13:38:44,116.24711,39.93194,0,0,0,15,12
1446,2008-02-08 17:32:39,116.40873,39.85553,0,0,0,15,5
1447,2008-02-02 14:38:12,116.51556,39.98121,0,0,0,39,2
1447,2008-02-08 17:37:41,117.09759,40.14349,0,0,0,33,15
1448,2008-02-02 13:37:59,116.38313,39.83036,0,0,0,6,3
1448,2008-02-08 17:35:32,116.11691,39.72416,0,0,0,8,4
1449,2008-02-02 13:36:07,116.36782,39.90636,0,0,0,16,1
1449,2008-02-08 17:35:37,116.20052,39.91304,0,0,0,3,4
145,2008-02-02 13:33:37,116.34687,39.98924,0,0,0,24,8
145,2008-02-08 12:11:35,116.36983,39.93941,0,0,0,15,7
1450,2008-02-02 13:38:13,116.34156,39.88831,0,0,0,29,16
1450,2008-02-08 17:37:22,116.37394,39.94973,0,0,0,4,0
1451,2008-02-02 13:39:45,116.64097,40.3002,0,0,0,13,11
1451,2008-02-08 17:39:18,116.43763,39.87415,0,0,0,40,0
1452,2008-02-02 13:32:38,116.25868,39.91203,0,0,0,5,14
1452,2008-02-08 17:39:14,116.26875,39.91739,0,0,0,17,9
1453,2008-02-02 13:42:05,116.45451,39.98791,0,0,0,39,3
1453,2008-02-08 17:32:32,117.04183,40.61712,0,0,0,17,18
1454,2008-02-02 13:43:39,116.41235,39.90138,0,0,0,6,7
1454,2008-02-08 17:11:30,116.51368,40.12518,0,0,0,0,3
1455,2008-02-02 13:36:50,116.39114,39.96773,0,0,0,27,2
1455,2008-02-08 17:36:45,116.32324,39.90143,0,0,0,17,15
1456,2008-02-02 13:32:59,116.26448,39.92287,0,0,0,6,11
1456,2008-02-06 14:33:07,116.28403,39.8401,0,0,0,31,2
1457,2008-02-02 13:38:43,116.47657,39.9557,0,0,0,21,11
1457,2008-02-08 17:37:48,116.25974,39.90894,0,0,0,30,13
1458,2008-02-02 13:58:13,116.56488,40.0712,0,0,0,14,13
1458,2008-02-08 17:38:58,116.40579,39.89535,0,0,0,31,17
1459,2008-02-02 13:34:35,116.36036,39.93103,0,0,0,13,10
1459,2008-02-08 17:36:36,116.39915,39.97047,0,0,0,12,6
146,2008-02-02 14:00:53,116.32128,39.98055,0,0,0,4,11
146,2008-02-08 15:54:44,116.5366,39.92595,0,0,0,32,5
1460,2008-02-02 13:37:20,0.0,0.0,0,0,0,15,8
1460,2008-02-08 15:02:48,116.31265,39.71274,0,0,0,38,17
1461,2008-02-02 13:35:50,116.38694,39.90145,0,0,0,0,19
1461,2008-02-06 16:52:31,116.41758,39.94167,0,0,0,38,9
1462,2008-02-02 17:36:58,116.30397,39.88785,0,0,0,14,2
1462,2008-02-08 16:34:50,116.53728,39.789,0,0,0,14,5
1463,2008-02-02 13:39:37,116.42806,39.97316,0,0,0,18,12
1463,2008-02-08 17:27:35,116.32622,39.83098,0,0,0,15,16
1464,2008-02-02 13:37:21,116.43083,39.92286,0,0,0,8,3
1464,2008-02-08 17:36:31,116.89242,39.82102,0,0,0,1,12
1465,2008-02-02 13:34:17,116.44382,39.85862,0,0,0,27,20
1465,2008-02-08 15:22:24,116.43083,39.84571,0,0,0,5,5
1466,2008-02-02 13:31:07,116.32633,39.92163,0,0,0,10,19
1466,2008-02-08 17:38:49,116.3897,39.89965,0,0,0,13,7
1467,2008-02-03 08:05:13,116.40845,39.8627,0,0,0,0,18
1467,2008-02-08 14:42:42,116.40842,39.86301,0,0,0,38,19
1468,2008-02-02 13:39:55,116.48227,39.97217,0,0,0,13,6
1468,2008-02-08 17:37:14,116.77451,40.22586,0,0,0,15,18
1469,2008-02-02 13:35:57,116.48371,39.96875,0,0,0,11,9
1469,2008-02-08 17:37:26,116.69643,40.3268,0,0,0,29,14
147,2008-02-02 13:35:45,116.42967,39.96783,0,0,0,20,2
147,2008-02-08 15:39:33,116.44957,39.88872,0,0,0,3,11
1470,2008-02-02 13:32:49,116.36501,39.96665,0,0,0,11,10
1470,2008-02-08 13:26:38,116.82306,40.37063,0,0,0,20,16
1471,2008-02-02 14:09:28,116.24316,39.84812,0,0,0,3,4
1471,2008-02-08 17:39:09,116.28899,39.85642,0,0,0,12,3
1472,2008-02-02 13:36:09,116.63593,40.33993,0,0,0,24,19
1472,2008-02-08 17:37:02,116.69639,40.3907,0,0,0,21,18
1473,2008-02-02 13:37:37,116.30931,39.86638,0,0,0,16,15
1473,2008-02-08 17:36:24,116.18907,39.07983,0,0,0,0,1
1474,2008-02-02 13:41:46,116.46278,39.90694,0,0,0,39,18
1474,2008-02-08 17:37:27,117.11839,40.13713,0,0,0,34,5
1475,2008-02-02 13:38:49,116.37496,39.85669,0,0,0,9,6
1475,2008-02-08 17:37:31,116.30053,39.8399,0,0,0,14,5
1476,2008-02-02 13:42:10,116.40563,39.901,0,0,0,0,7
1476,2008-02-08 17:37:17,116.57715,39.77641,0,0,0,37,15
1477,2008-02-02 13:35:59,116.3142,39.95556,0,0,0,13,3
1477,2008-02-08 17:36:57,116.36339,39.98427,0,0,0,31,2
1478,2008-02-02 13:37:45,116.34616,40.02764,0,0,0,9,9
1478,2008-02-08 17:37:17,116.3469,40.02788,0,0,0,28,19
1479,2008-02-02 13:44:31,116.31568,39.89216,0,0,0,14,1
1479,2008-02-08 17:32:48,116.41133,39.90482,0,0,0,19,18
148,2008-02-02 13:43:14,116.26086,40.0154,0,0,0,5,10
148,2008-02-08 17:30:03,116.29144,39.91111,0,0,0,13,20
1480,2008-02-02 22:11:33,116.46172,39.88269,0,0,0,11,13
1480,2008-02-08 17:37:26,116.30404,39.90779,0,0,0,9,18
1481,2008-02-02 13:38:19,116.31729,39.90601,0,0,0,0,17
1481,2008-02-08 17:36:23,116.6774,39.99814,0,0,0,10,8
1482,2008-02-02 19:30:59,116.48818,39.96073,0,0,0,38,14
1482,2008-02-06 10:36:30,117.11863,40.10777,0,0,0,24,13
1483,2008-02-02 13:55:06,116.38739,39.93212,0,0,0,0,5
1483,2008-02-08 17:34:07,116.40786,39.88703,0,0,0,24,7
1484,2008-02-02 13:35:20,116.28773,39.88828,0,0,0,9,0
1484,2008-02-08 17:35:13,116.80031,39.71249,0,0,0,29,12
1485,2008-02-02 13:40:31,116.43693,39.8938,0,0,0,21,17
1485,2008-02-08 17:37:16,116.47126,39.87076,0,0,0,24,15
1486,2008-02-04 18:47:42,116.32678,39.92555,0,0,0,7,0
1486,2008-02-06 19:53:26,116.43964,39.92534,0,0,0,16,9
1487,2008-02-02 16:34:15,116.38413,39.87016,0,0,0,18,4
1487,2008-02-08 17:37:04,116.10381,40.34938,0,0,0,10,11
1488,2008-02-02 13:42:43,116.45451,39.95386,0,0,0,35,2
1488,2008-02-08 17:33:44,116.65671,39.87787,0,0,0,25,19
1489,2008-02-03 18:47:38,116.32635,39.92556,0,0,0,37,3
1489,2008-02-07 18:06:36,116.93654,40.14602,0,0,0,6,10
149,2008-02-02 13:48:22,116.44633,39.95123,0,0,0,2,15
149,2008-02-08 17:39:17,116.41811,39.9787,0,0,0,4,6
1490,2008-02-02 13:37:21,116.26917,39.94977,0,0,0,14,13
1490,2008-02-08 16:21:45,116.35522,39.97312,0,0,0,20,10
1491,2008-02-02 13:43:18,116.43626,39.88752,0,0,0,23,13
1491,2008-02-08 17:37:08,116.44971,39.95539,0,0,0,4,20
1492,2008-02-02 13:35:55,116.30114,39.9654,0,0,0,16,19
1492,2008-02-08 17:39:09,117.08172,40.13281,0,0,0,33,13
1493,2008-02-02 13:39:54,116.46822,39.96629,0,0,0,27,7
1493,2008-02-08 16:57:40,117.21624,40.52913,0,0,0,38,17
1494,2008-02-02 13:47:38,116.31183,39.98441,0,0,0,15,19
1494,2008-02-08 17:32:01,117.10794,40.11098,0,0,0,3,2
1495,2008-02-02 13:37:05,116.36483,39.89798,0,0,0,37,0
1495,2008-02-08 17:38:30,116.36408,39.96692,0,0,0,18,6
1496,2008-02-02 13:38:54,116.44778,39.91993,0,0,0,40,0
1496,2008-02-08 17:26:33,116.85645,40.37968,0,0,0,1,13
1498,2008-02-02 13:33:17,116.35004,39.93099,0,0,0,3,19
1498,2008-02-06 21:59:33,116.07146,39.93229,0,0,0,9,10
1499,2008-02-02 13:32:48,116.44971,39.89271,0,0,0,6,18
1499,2008-02-08 17:39:01,116.35214,39.8881,0,0,0,29,3
15,2008-02-02 13:34:06,116.40061,39.90605,0,0,0,1,8
15,2008-02-08 17:37:49,115.98661,39.62632,0,0,0,25,7
150,2008-02-02 13:31:49,116.42563,39.93242,0,0,0,23,11
150,2008-02-08 17:37:33,116.3492,39.90583,0,0,0,1,20
1500,2008-02-02 15:04:25,116.70711,39.79271,0,0,0,0,19
1500,2008-02-08 13:25:54,116.71965,39.79348,0,0,0,13,7
1501,2008-02-02 13:44:58,116.23797,39.94529,0,0,0,7,12
1501,2008-02-08 17:36:30,116.37068,39.84486,0,0,0,33,8
1502,2008-02-02 13:38:49,116.29196,39.90915,0,0,0,6,7
1502,2008-02-08 17:38:13,116.1268,39.81473,0,0,0,7,0
1503,2008-02-02 13:33:53,116.27744,39.90695,0,0,0,25,10
1503,2008-02-08 17:38:32,116.30378,39.91807,0,0,0,26,15
1504,2008-02-02 23:11:20,116.37099,39.80136,0,0,0,17,14
1504,2008-02-08 17:37:07,116.45109,39.72414,0,0,0,11,10
1505,2008-02-02 15:29:49,116.29018,39.93219,0,0,0,21,5
1505,2008-02-08 14:17:34,116.36139,39.85605,0,0,0,11,14
1506,2008-02-02 15:07:15,116.3574,39.84456,0,0,0,9,17
1506,2008-02-08 17:34:32,116.3634,39.86922,0,0,0,40,9
1507,2008-02-02 13:45:59,116.42799,39.93937,0,0,0,0,10
1507,2008-02-08 17:32:01,116.84731,39.68357,0,0,0,8,0
1508,2008-02-02 13:49:12,116.41269,39.89135,0,0,0,18,13
1508,2008-02-07 18:05:34,116.40474,39.88839,0,0,0,37,12
1509,2008-02-02 13:39:41,116.27092,40.02754,0,0,0,30,7
1509,2008-02-08 17:33:54,123.55165,42.30848,0,0,0,10,7
151,2008-02-02 13:35:19,116.35735,39.96648,0,0,0,14,14
151,2008-02-08 11:15:01,116.97843,40.0575,0,0,0,23,20
1510,2008-02-02 13:34:03,116.35044,39.90825,0,0,0,11,17
1510,2008-02-08 15:37:49,116.27662,39.84613,0,0,0,36,14
1511,2008-02-02 13:30:52,116.23742,39.96473,0,0,0,11,12
1511,2008-02-08 17:39:16,116.29575,39.9733,0,0,0,35,6
1512,2008-02-02 13:37:27,116.63159,40.17002,0,0,0,8,9
1512,2008-02-08 17:39:12,117.13713,40.1727,0,0,0,40,17
1513,2008-02-02 13:33:00,116.44837,39.82255,0,0,0,15,16
1513,2008-02-08 17:39:19,116.42762,39.93923,0,0,0,29,8
1514,2008-02-02 13:33:30,116.28653,40.03275,0,0,0,17,6
1514,2008-02-08 17:35:06,116.32039,40.11216,0,0,0,21,19
1515,2008-02-02 13:44:05,116.46088,39.95597,0,0,0,33,13
1515,2008-02-08 17:39:06,116.7747,40.28566,0,0,0,23,19
1516,2008-02-02 13:42:10,116.23234,39.90612,0,0,0,40,15
1516,2008-02-08 17:37:34,116.36993,39.97543,0,0,0,15,2
1517,2008-02-02 13:40:02,116.34368,39.89641,0,0,0,26,20
1517,2008-02-08 17:36:59,116.51815,39.92476,0,0,0,27,9
1518,2008-02-02 13:36:06,116.34203,39.85895,0,0,0,9,4
1518,2008-02-08 17:36:38,116.3963,39.88607,0,0,0,4,9
1519,2008-02-02 13:37:24,116.35311,39.86429,0,0,0,5,7
1519,2008-02-08 17:38:26,116.40057,39.90792,0,0,0,29,15
152,2008-02-02 13:38:47,116.35294,39.83262,0,0,0,8,20
152,2008-02-08 17:37:00,116.28119,39.9229,0,0,0,4,10
1520,2008-02-02 13:39:32,116.47109,39.63222,0,0,0,33,15
1520,2008-02-08 17:35:50,116.32662,39.84778,0,0,0,8,18
1521,2008-02-02 13:40:30,116.47061,39.83964,0,0,0,30,6
1521,2008-02-08 17:35:21,117.02582,40.6131,0,0,0,26,12
1522,2008-02-02 13:34:16,116.3189,39.94401,0,0,0,29,14
1522,2008-02-08 17:39:02,116.23562,39.99279,0,0,0,29,19
1523,2008-02-02 13:37:20,116.44859,39.91921,0,0,0,21,15
1523,2008-02-08 17:35:47,116.17228,39.89137,0,0,0,17,15
1524,2008-02-02 13:49:10,116.40869,39.85264,0,0,0,34,4
1524,2008-02-08 17:30:04,116.4518,39.82177,0,0,0,7,2
1525,2008-02-02 13:40:31,116.40096,39.8628,0,0,0,17,16
1525,2008-02-08 17:39:12,116.40048,39.86312,0,0,0,25,15
1526,2008-02-02 17:54:50,116.5851,40.04775,0,0,0,23,0
1526,2008-02-08 16:19:13,116.55703,40.43112,0,0,0,35,7
1527,2008-02-02 13:59:49,116.33804,39.74113,0,0,0,2,15
1527,2008-02-08 17:32:03,116.42708,39.85762,0,0,0,8,8
1528,2008-02-02 14:03:05,116.25128,39.89893,0,0,0,20,17
1528,2008-02-08 17:37:33,116.14532,39.78466,0,0,0,19,1
1529,2008-02-02 14:04:42,116.29633,39.8834,0,0,0,11,9
1529,2008-02-08 17:34:44,117.03805,40.11485,0,0,0,14,8
153,2008-02-02 13:53:34,116.47403,39.954,0,0,0,21,6
153,2008-02-08 17:20:07,116.47232,39.90708,0,0,0,12,9
1530,2008-02-02 13:42:32,116.29468,39.88351,0,0,0,13,9
1530,2008-02-08 17:38:31,116.41299,39.89186,0,0,0,10,16
1531,2008-02-02 13:39:42,116.4841,39.87796,0,0,0,7,9
1531,2008-02-08 17:35:10,116.30822,39.88483,0,0,0,26,10
1532,2008-02-02 13:38:35,116.72204,39.85026,0,0,0,25,19
1532,2008-02-08 16:06:36,116.75388,39.82992,0,0,0,16,3
1533,2008-02-02 13:37:36,116.43243,39.93977,0,0,0,13,0
1533,2008-02-08 17:35:01,117.04257,40.21304,0,0,0,25,19
1534,2008-02-03 21:06:09,116.46387,39.99157,0,0,0,25,10
1534,2008-02-08 17:34:53,116.46332,39.99303,0,0,0,29,0
1535,2008-02-02 13:38:14,116.44207,39.95303,0,0,0,40,2
1535,2008-02-08 17:35:13,116.31341,40.4068,0,0,0,14,19
1536,2008-02-02 13:50:40,116.34674,39.93554,0,0,0,11,0
1536,2008-02-08 17:32:52,116.34964,39.92042,0,0,0,1,11
1537,2008-02-02 17:18:03,116.20505,40.19899,0,0,0,14,3
1537,2008-02-08 17:29:12,116.31381,39.96819,0,0,0,32,20
1538,2008-02-02 16:10:21,116.33917,39.88835,0,0,0,26,3
1538,2008-02-08 17:31:57,116.38714,39.81604,0,0,0,25,2
1539,2008-02-02 15:59:04,116.07051,39.81823,0,0,0,23,16
1539,2008-02-08 15:26:47,116.09629,39.76775,0,0,0,14,4
154,2008-02-02 13:35:29,116.42443,39.86205,0,0,0,40,10
154,2008-02-08 15:13:48,117.1707,40.138,0,0,0,6,20
1540,2008-02-02 13:48:29,116.37021,39.97533,0,0,0,32,19
1540,2008-02-07 22:34:21,116.36611,39.97831,0,0,0,38,13
1541,2008-02-02 20:44:21,116.48209,39.98528,0,0,0,14,5
1541,2008-02-08 12:30:19,116.31326,40.03606,0,0,0,27,11
1542,2008-02-02 13:38:09,116.45654,39.90739,0,0,0,34,7
1542,2008-02-08 17:38:19,116.44455,39.90244,0,0,0,34,15
1543,2008-02-02 13:36:26,116.46589,39.97371,0,0,0,7,19
1543,2008-02-08 16:45:57,116.65229,39.91825,0,0,0,7,5
1544,2008-02-02 14:02:19,116.87993,40.39279,0,0,0,9,5
1544,2008-02-08 17:04:21,116.99243,40.36234,0,0,0,10,3
1545,2008-02-03 12:03:32,116.28242,39.95827,0,0,0,36,11
1545,2008-02-04 09:09:46,114.19582,32.1283,0,0,0,31,1
1546,2008-02-03 06:54:45,116.81622,39.81977,0,0,0,31,11
1546,2008-02-08 17:36:53,116.48674,39.89202,0,0,0,17,18
1547,2008-02-02 15:10:28,116.38159,39.85939,0,0,0,32,20
1547,2008-02-08 14:48:14,116.5505,40.12131,0,0,0,19,20
1548,2008-02-04 15:07:09,116.32836,39.90093,0,0,0,8,19
1548,2008-02-05 21:20:54,116.5015,39.90693,0,0,0,34,14
1549,2008-02-03 20:45:17,116.5664,40.0714,0,0,0,29,4
1549,2008-02-08 15:34:32,116.16276,39.92362,0,0,0,13,18
155,2008-02-02 13:40:33,116.58688,40.07887,0,0,0,30,2
155,2008-02-06 20:42:44,116.90957,40.01342,0,0,0,0,0
1550,2008-02-02 13:42:54,116.35098,40.01771,0,0,0,23,1
1550,2008-02-08 16:26:10,116.34581,40.02446,0,0,0,37,12
1551,2008-02-02 13:35:48,116.48414,39.97357,0,0,0,29,15
1551,2008-02-08 17:34:54,116.54956,39.97773,0,0,0,12,2
1552,2008-02-02 13:34:31,116.2681,39.92425,0,0,0,37,4
1552,2008-02-08 17:37:53,116.20195,39.89072,0,0,0,34,7
1553,2008-02-02 13:39:26,116.37675,39.90546,0,0,0,10,20
1553,2008-02-08 17:36:46,116.43295,39.96628,0,0,0,19,8
1554,2008-02-02 17:46:37,116.6344,39.88513,0,0,0,34,13
1554,2008-02-08 14:03:58,116.62063,39.90522,0,0,0,14,13
1555,2008-02-02 13:39:13,116.30147,39.96077,0,0,0,11,18
1555,2008-02-08 17:36:39,116.46375,39.91538,0,0,0,38,6
1556,2008-02-02 13:38:13,116.72743,40.13254,0,0,0,37,14
1556,2008-02-08 17:34:33,116.66132,40.11454,0,0,0,26,13
1557,2008-02-02 13:30:52,116.34215,39.97242,0,0,0,11,0
1557,2008-02-08 17:38:42,116.28905,39.89528,0,0,0,7,18
1558,2008-02-02 13:39:57,116.40763,39.91255,0,0,0,18,17
1558,2008-02-08 17:36:25,116.4656,39.91462,0,0,0,36,4
1559,2008-02-02 13:40:09,116.35059,39.91311,0,0,0,25,3
1559,2008-02-08 17:34:31,116.43485,39.85562,0,0,0,2,9
156,2008-02-02 13:45:25,116.48883,39.97049,0,0,0,29,15
156,2008-02-08 17:29:13,116.44016,39.88321,0,0,0,4,13
1560,2008-02-02 13:34:55,116.4337,39.8693,0,0,0,2,2
1560,2008-02-08 16:47:20,116.58274,40.07541,0,0,0,16,11
1561,2008-02-02 13:39:33,116.39186,39.79482,0,0,0,11,2
1561,2008-02-08 17:39:09,116.36513,39.84561,0,0,0,7,19
1562,2008-02-03 09:35:01,116.44225,39.7644,0,0,0,25,14
1562,2008-02-08 17:36:00,116.31607,39.75965,0,0,0,36,10
1563,2008-02-02 13:31:06,116.39328,39.86425,0,0,0,15,4
1563,2008-02-08 16:40:14,116.45563,39.92445,0,0,0,36,9
1564,2008-02-02 13:35:33,116.4943,39.86046,0,0,0,23,19
1564,2008-02-08 17:35:36,116.46278,39.76186,0,0,0,0,12
1565,2008-02-02 13:35:36,116.48361,39.89231,0,0,0,5,2
1565,2008-02-08 17:35:03,116.42768,39.94063,0,0,0,24,18
1566,2008-02-02 13:31:05,116.36848,39.88825,0,0,0,35,2
1566,2008-02-08 12:48:53,116.3411,39.86043,0,0,0,28,3
1567,2008-02-02 13:32:15,116.38078,39.86175,0,0,0,26,6
1567,2008-02-08 11:59:13,116.42177,39.62722,0,0,0,23,19
1568,2008-02-02 13:39:43,116.40278,39.71805,0,0,0,15,7
1568,2008-02-08 15:53:28,116.47127,39.59911,0,0,0,6,1
1569,2008-02-02 13:40:18,116.39852,39.84784,0,0,0,18,11
1569,2008-02-08 17:34:56,116.36942,39.84592,0,0,0,21,3
157,2008-02-02 13:37:24,116.32294,39.89857,0,0,0,22,13
157,2008-02-08 17:36:16,116.30457,39.88945,0,0,0,23,12
1570,2008-02-02 16:02:52,116.35213,39.87175,0,0,0,10,18
1570,2008-02-08 16:28:15,116.37285,39.84515,0,0,0,22,11
1571,2008-02-02 14:41:48,116.34368,39.95665,0,0,0,16,1
1571,2008-02-08 17:36:00,116.26887,39.91743,0,0,0,37,20
1572,2008-02-02 14:16:07,116.40868,39.89922,0,0,0,2,9
1572,2008-02-08 11:56:33,116.52365,39.2857,0,0,0,2,9
1573,2008-02-02 13:37:33,116.40843,39.89583,0,0,0,35,19
1573,2008-02-08 17:34:42,117.0188,40.05326,0,0,0,22,3
1574,2008-02-02 13:35:50,116.39356,39.85897,0,0,0,5,8
1574,2008-02-08 17:35:20,116.43046,39.805,0,0,0,2,2
1575,2008-02-02 13:36:14,116.4452,39.95841,0,0,0,27,13
1575,2008-02-08 17:36:19,116.48135,40.16904,0,0,0,26,20
1576,2008-02-02 13:39:54,116.3621,39.93306,0,0,0,10,16
1576,2008-02-08 17:39:19,116.37475,39.91967,0,0,0,27,7
1577,2008-02-03 18:10:06,116.32684,39.92557,0,0,0,3,20
1577,2008-02-03 19:00:18,116.42359,39.79753,0,0,0,16,10
1578,2008-02-02 13:30:59,116.46162,39.87897,0,0,0,32,1
1578,2008-02-04 00:38:43,116.35512,39.86383,0,0,0,6,5
1579,2008-02-02 13:39:38,116.50849,39.92473,0,0,0,34,1
1579,2008-02-08 17:37:58,116.50522,39.92191,0,0,0,24,0
158,2008-02-02 13:39:59,116.34723,39.9621,0,0,0,15,10
158,2008-02-08 17:36:07,116.41093,39.9319,0,0,0,27,15
1580,2008-02-02 13:32:24,116.35938,39.9764,0,0,0,1,15
1580,2008-02-08 17:16:56,116.37368,39.91363,0,0,0,21,14
1581,2008-02-02 13:40:56,116.30392,39.91965,0,0,0,1,17
1581,2008-02-08 12:16:02,116.36133,40.3214,0,0,0,27,5
1582,2008-02-02 13:38:48,116.39004,39.90628,0,0,0,4,7
1582,2008-02-08 17:34:50,116.4471,40.00611,0,0,0,1,11
1583,2008-02-02 13:37:55,116.3946,39.9394,0,0,0,28,15
1583,2008-02-08 17:37:17,116.35368,39.8717,0,0,0,6,3
1584,2008-02-02 13:37:25,116.42817,39.9209,0,0,0,24,17
1584,2008-02-08 17:34:44,116.41648,39.71064,0,0,0,39,11
1585,2008-02-02 13:39:59,116.65412,40.24535,0,0,0,40,9
1585,2008-02-08 17:38:27,116.66133,40.32302,0,0,0,0,7
1586,2008-02-02 13:38:42,116.41064,39.87013,0,0,0,11,1
1586,2008-02-08 17:37:56,116.34695,39.9387,0,0,0,14,8
1587,2008-02-03 06:42:38,116.28517,39.78041,0,0,0,29,5
1587,2008-02-08 12:05:56,116.28182,39.89602,0,0,0,4,7
1588,2008-02-02 13:39:02,116.46176,39.99532,0,0,0,6,0
1588,2008-02-08 17:30:04,116.55174,39.96715,0,0,0,2,19
1589,2008-02-02 13:39:20,116.36766,39.96682,0,0,0,27,0
1589,2008-02-08 17:33:37,116.43351,39.96894,0,0,0,36,16
159,2008-02-02 16:25:27,116.45628,40.02613,0,0,0,25,16
159,2008-02-08 09:17:32,116.46547,39.97197,0,0,0,14,16
1590,2008-02-02 13:38:03,116.30908,39.89587,0,0,0,30,18
1590,2008-02-08 17:39:12,116.3922,39.80957,0,0,0,37,11
1591,2008-02-02 13:48:11,116.41151,39.90807,0,0,0,21,15
1591,2008-02-08 16:19:57,116.84644,40.19888,0,0,0,16,20
1592,2008-02-02 13:39:19,116.36778,39.88772,0,0,0,30,18
1592,2008-02-07 16:49:33,116.63262,40.32737,0,0,0,5,0
1593,2008-02-02 13:38:21,116.36309,39.96671,0,0,0,11,2
1593,2008-02-08 17:35:50,116.44809,39.94302,0,0,0,27,9
1594,2008-02-02 13:40:30,116.35642,39.95673,0,0,0,6,20
1594,2008-02-08 15:06:23,116.1659,39.92374,0,0,0,35,9
1595,2008-02-02 13:36:05,116.4835,39.89131,0,0,0,0,19
1595,2008-02-08 16:25:03,116.95171,40.56595,0,0,0,32,15
1596,2008-02-02 14:08:30,116.43782,39.96359,0,0,0,38,17
1596,2008-02-08 17:37:33,116.31758,39.95554,0,0,0,26,15
1597,2008-02-02 13:37:47,116.56267,40.06827,0,0,0,30,3
1597,2008-02-08 12:56:34,120.74644,40.60932,0,0,0,5,16
1598,2008-02-02 13:37:46,116.4077,39.89976,0,0,0,24,15
1598,2008-02-08 17:36:50,116.5671,39.95676,0,0,0,24,16
1599,2008-02-02 13:39:08,116.30398,39.92678,0,0,0,30,20
1599,2008-02-08 17:37:39,116.44429,39.85703,0,0,0,0,20
16,2008-02-02 13:49:04,116.47983,39.97358,0,0,0,36,14
16,2008-02-08 16:15:45,116.71968,40.1301,0,0,0,11,1
160,2008-02-02 13:37:31,116.30834,39.94427,0,0,0,23,1
160,2008-02-08 17:38:32,116.27881,39.98543,0,0,0,7,17
1600,2008-02-02 13:40:18,116.28873,39.88985,0,0,0,20,3
1600,2008-02-08 17:33:27,116.40954,39.99542,0,0,0,28,19
1601,2008-02-02 13:38:50,116.35104,39.95002,0,0,0,40,1
1601,2008-02-08 17:35:50,116.35155,39.95052,0,0,0,2,8
1602,2008-02-02 13:38:08,116.38861,39.90608,0,0,0,32,2
1602,2008-02-08 17:34:48,116.41673,39.89906,0,0,0,35,12
1603,2008-02-02 13:38:45,116.44482,39.92157,0,0,0,7,19
1603,2008-02-08 17:37:24,117.18001,40.12316,0,0,0,24,20
1604,2008-02-02 14:16:06,116.48992,39.99367,0,0,0,30,14
1604,2008-02-08 17:35:54,116.38118,39.9809,0,0,0,7,5
1605,2008-02-02 13:40:14,116.37023,39.89367,0,0,0,13,15
1605,2008-02-08 12:17:33,117.04597,40.24776,0,0,0,14,10
1606,2008-02-02 13:40:45,116.42507,39.88311,0,0,0,36,16
1606,2008-02-08 15:36:07,116.49824,39.8918,0,0,0,31,15
1607,2008-02-02 13:35:55,116.41522,39.90718,0,0,0,38,11
1607,2008-02-08 17:36:35,116.56717,39.95687,0,0,0,7,14
1608,2008-02-02 14:36:33,116.30384,39.91598,0,0,0,20,2
1608,2008-02-08 17:29:53,116.30382,39.92844,0,0,0,12,12
1609,2008-02-02 13:39:36,116.42765,39.9352,0,0,0,24,11
1609,2008-02-08 17:38:01,116.4182,39.91437,0,0,0,39,4
161,2008-02-02 13:52:25,116.51955,40.00587,0,0,0,24,16
161,2008-02-08 17:37:58,116.36925,39.91329,0,0,0,17,9
1610,2008-02-02 21:13:53,116.42978,39.93979,0,0,0,22,18
1610,2008-02-07 20:18:32,116.63291,40.30656,0,0,0,35,8
1611,2008-02-02 13:35:36,116.43031,39.92335,0,0,0,24,13
1611,2008-02-08 17:36:15,116.64354,40.12756,0,0,0,23,1
1612,2008-02-02 13:48:39,116.35202,39.91246,0,0,0,10,10
1612,2008-02-08 11:49:06,116.69617,40.39201,0,0,0,36,19
1613,2008-02-02 13:44:57,116.34957,39.93248,0,0,0,37,17
1613,2008-02-08 17:37:59,116.45061,39.93235,0,0,0,17,5
1614,2008-02-02 13:35:35,116.36501,39.89881,0,0,0,7,11
1614,2008-02-08 16:14:14,116.10146,39.80418,0,0,0,5,2
1615,2008-02-02 13:39:26,116.35174,39.95091,0,0,0,32,12
1615,2008-02-08 17:34:42,116.3238,39.87257,0,0,0,40,0
1616,2008-02-02 13:37:14,116.58253,40.07939,0,0,0,33,12
